frame,dist,pred_name,gt_label,pred_x,pred_y,pred_z,gt_x,gt_y,gt_z
133,4.8631,Cell type 1_1011101,144,210.944,159.04,156.351,212.0,160.0,161.0
133,4.9023,Cell type 1_20011001,250,430.804,194.448,65.354,431.0,196.0,70.0
133,5.0822,Cell type 1_210111010,325,231.144,406.126,142.126,230.0,407.0,147.0
133,5.0839,Cell type 1_2101101111,92,240.341,297.073,170.045,241.0,298.0,175.0
133,5.1,Cell type 1_311110,665,557.712,332.215,120.969,558.0,333.0,126.0
133,5.1275,Cell type 1_311010100,243,360.535,200.586,51.1037,362.0,201.0,56.0
133,5.1484,Cell type 1_21101000,41,166.997,363.727,93.4313,169.0,365.0,98.0
133,5.1658,Cell type 1_21011000,550,303.582,352.495,120.876,304.0,353.0,126.0
133,5.1908,Cell type 1_20010,435,457.65,102.732,113.857,457.0,103.0,119.0
133,5.2276,Cell type 1_41110,532,311.005,304.85,156.213,312.0,303.0,161.0
133,5.2795,Cell type 1_11101,29,185.241,222.771,78.9219,186.0,224.0,84.0
133,5.3809,Cell type 1_210111000,111,282.836,348.301,155.63,283.0,348.0,161.0
133,5.4605,Cell type 1_400000,101,185.208,361.678,127.706,185.0,363.0,133.0
133,5.5263,Cell type 1_2100000000,366,472.718,397.155,120.546,473.0,398.0,126.0
133,5.5539,Cell type 1_2011101,498,478.61,123.722,162.63,480.0,124.0,168.0
133,5.6121,Cell type 1_21101010,17,147.751,209.681,85.597,147.0,211.0,91.0
133,5.6191,Cell type 1_21100011,269,263.413,347.781,50.4159,264.0,348.0,56.0
133,5.6316,Cell type 1_40011,88,202.87,311.459,169.396,203.0,312.0,175.0
133,5.666,Cell type 1_200010,490,460.925,154.761,134.442,462.0,155.0,140.0
133,5.6692,Cell type 1_210011101,622,387.284,214.529,93.2461,390.0,216.0,98.0
133,5.6871,Cell type 1_210011110,231,385.94,304.844,50.3154,386.0,305.0,56.0
133,5.7032,Cell type 1_40101,520,241.056,286.314,92.3385,241.0,287.0,98.0
133,5.7555,Cell type 1_20101100,420,383.369,134.581,57.2946,384.0,135.0,63.0
133,5.8045,Cell type 1_2111110,287,401.07,383.652,85.2064,401.0,384.0,91.0
133,5.881,Cell type 1_31101110,645,495.188,282.578,50.3516,496.0,284.0,56.0
133,6.0953,Cell type 1_21111000,296,406.652,368.276,49.9579,407.0,369.0,56.0
133,6.1023,Cell type 1_311010111,219,290.573,206.66,49.9222,291.0,207.0,56.0
133,6.1415,Cell type 1_20101111,407,344.849,127.664,71.0075,345.0,129.0,77.0
133,6.3925,Cell type 1_3100011,677,540.23,231.414,57.8709,544.0,232.0,63.0
133,6.4751,Cell type 1_20101110,404,296.657,139.011,63.534,297.0,139.0,70.0
133,6.4898,Cell type 1_2001101,634,429.632,184.196,92.3093,431.0,187.0,98.0
133,6.526,Cell type 1_1111110,568,195.602,225.586,126.639,197.0,226.0,133.0
133,6.5432,Cell type 1_210010001,318,549.42,382.459,140.505,550.0,383.0,147.0
133,6.5553,Cell type 1_2101101100,119,245.773,400.335,112.595,247.0,401.0,119.0
133,6.6095,Cell type 1_20011000,253,503.016,212.593,70.7085,505.0,213.0,77.0
133,6.6536,Cell type 1_21111001,293,351.342,360.471,49.3763,351.0,361.0,56.0
133,6.7209,Cell type 1_311100,630,497.445,297.665,103.021,500.0,294.0,98.0
133,6.8763,Cell type 1_2110110,265,225.57,365.181,56.1965,225.0,366.0,63.0
133,6.8809,Cell type 1_2010010,459,311.664,102.232,91.1944,311.0,103.0,98.0
133,6.9112,Cell type 1_2110000,272,312.663,336.365,63.1067,313.0,336.0,70.0
133,6.9272,Cell type 1_31011011,442,551.008,136.756,119.258,552.0,138.0,126.0
133,7.0004,Cell type 1_400101,85,162.704,335.284,161.158,164.0,336.0,168.0
133,7.0037,Cell type 1_1111011,32,224.439,190.192,77.0214,225.0,190.0,84.0
133,7.0551,Cell type 1_3000100,584,400.945,226.374,147.135,401.0,228.0,154.0
133,7.1333,Cell type 1_2100100100,658,492.317,328.418,161.251,494.0,330.0,168.0
133,7.1726,Cell type 1_21001011,311,497.42,398.262,91.0426,499.0,399.0,98.0
133,7.3123,Cell type 1_21000100,359,386.758,405.877,139.882,388.0,407.0,147.0
133,7.3216,Cell type 1_2110011,53,146.406,287.427,69.877,148.0,288.0,77.0
133,7.4548,Cell type 1_1101,70,116.291,273.206,135.931,117.0,267.0,140.0
133,7.466,Cell type 1_2110111,262,187.655,381.762,76.5458,188.0,382.0,84.0
133,7.4787,Cell type 1_40110,527,307.804,273.195,125.745,308.0,275.0,133.0
133,7.4929,Cell type 1_10111100100,389,193.762,136.956,111.584,194.0,138.0,119.0
133,7.5395,Cell type 1_210100110,350,425.879,359.841,167.546,427.0,360.0,175.0
133,7.5495,Cell type 1_21000001,381,510.924,376.854,174.616,512.0,378.0,182.0
133,7.7861,Cell type 1_31010011,508,507.269,247.455,181.475,506.0,249.0,189.0
133,7.8472,Cell type 1_1011110011,396,196.443,157.892,69.2514,197.0,159.0,77.0
133,7.8965,Cell type 1_21101001,38,136.657,317.267,76.2231,138.0,317.0,84.0
133,7.9484,Cell type 1_200111,637,511.442,208.122,104.079,513.0,213.0,98.0
133,7.9542,Cell type 1_311010101,246,407.681,175.857,48.4777,410.0,177.0,56.0
133,7.997,Cell type 1_200001,486,439.19,124.083,153.058,439.0,125.0,161.0
133,8.0506,Cell type 1_101111101,165,178.171,195.254,174.027,179.0,196.0,182.0
133,8.089,Cell type 1_200000,483,380.969,117.34,145.938,381.0,118.0,154.0
133,8.1117,Cell type 1_20101101,423,438.569,124.354,61.9256,439.0,125.0,70.0
133,8.3107,Cell type 1_1010,45,195.459,324.519,82.7209,196.0,325.0,91.0
133,8.315,Cell type 1_111100,215,251.926,218.753,47.7794,252.0,220.0,56.0
133,8.3299,Cell type 1_101101,197,174.355,288.936,54.6779,174.0,289.0,63.0
133,8.3457,Cell type 1_210110011,544,219.981,348.558,124.666,220.0,349.0,133.0
133,8.4178,Cell type 1_40111,524,248.964,274.176,131.834,251.0,274.0,140.0
133,8.5422,Cell type 1_11000,14,118.652,262.462,75.4819,119.0,263.0,84.0
133,8.806,Cell type 1_10111100101,392,240.771,123.99,82.3389,242.0,125.0,91.0
133,8.9047,Cell type 1_400100,73,143.489,297.466,159.126,144.0,298.0,168.0
133,8.9128,Cell type 1_21011110,332,308.926,427.612,117.096,309.0,428.0,126.0
133,9.1596,Cell type 1_211110100,204,273.838,277.021,53.9673,275.0,278.0,63.0
133,9.2144,Cell type 1_2100011,363,413.388,415.662,116.8,413.0,416.0,126.0
133,9.4611,Cell type 1_211100,277,238.355,406.376,74.5662,238.0,407.0,84.0
133,9.4647,Cell type 1_3101100,430,551.347,158.481,88.5559,551.0,159.0,98.0
133,9.5207,Cell type 1_11111010,574,282.445,219.697,130.612,284.0,220.0,140.0
133,9.5826,Cell type 1_2011111,474,388.7,175.477,172.434,389.0,175.0,182.0
133,9.6783,Cell type 1_210010000,315,526.249,397.238,109.381,527.0,398.0,119.0
133,10.228,Cell type 1_210110010,547,254.174,347.201,115.933,254.0,349.0,126.0
133,10.2643,Cell type 1_3101010,684,608.647,299.872,108.888,610.0,301.0,119.0
133,10.2955,Cell type 1_311001,652,567.207,336.93,73.791,568.0,338.0,84.0
133,10.3765,Cell type 1_3101110,689,535.403,195.36,164.973,535.0,198.0,175.0
133,11.6211,Cell type 1_31101001,235,413.279,281.436,58.415,414.0,282.0,70.0
133,12.134,Cell type 1_101111100,168,237.979,198.863,173.883,231.0,189.0,175.0
133,12.1804,Cell type 1_2101011,615,377.288,290.252,96.247,369.0,292.0,105.0
133,12.8243,Cell type 1_2101101101,116,185.836,374.269,103.833,192.0,382.0,112.0
133,13.1168,Cell type 1_311111,668,589.471,297.335,156.245,596.0,287.0,161.0
133,14.0479,Cell type 1_3110110,627,424.718,300.474,96.8614,422.0,288.0,91.0
133,14.2417,Cell type 1_21010001,347,373.992,374.876,172.5,376.0,361.0,175.0
133,14.7154,Cell type 1_210010011,661,545.175,308.376,158.621,556.0,305.0,168.0
133,14.9825,Cell type 1_1011000,200,220.112,285.808,53.8455,234.0,291.0,56.0
134,0.3897,Cell type 1_311110,665,559.203,335.951,126.329,559.0,336.0,126.0
134,0.8209,Cell type 1_210010001,318,549.602,381.715,139.341,550.0,382.0,140.0
134,0.9457,Cell type 1_3101100,430,552.151,159.092,90.7829,552.0,160.0,91.0
134,0.9811,Cell type 1_2111110,287,404.007,389.11,84.9749,404.0,389.0,84.0
134,1.0012,Cell type 1_11111010,574,293.961,226.035,125.736,294.0,227.0,126.0
134,1.0958,Cell type 1_31001,681,587.714,267.169,83.3454,588.0,268.0,84.0
134,1.1494,Cell type 1_21101000,41,164.567,359.968,90.7381,165.0,361.0,91.0
134,1.1881,Cell type 1_31010110,696,584.996,196.815,119.085,585.0,198.0,119.0
134,1.2001,Cell type 1_2011100,501,530.566,152.153,160.269,531.0,153.0,161.0
134,1.2336,Cell type 1_400011,80,202.94,306.288,138.802,203.0,306.0,140.0
134,1.2437,Cell type 1_21011111,335,356.894,420.453,118.844,358.0,421.0,119.0
134,1.2652,Cell type 1_400001,104,222.736,366.027,175.048,224.0,366.0,175.0
134,1.2734,Cell type 1_210111000,111,277.157,349.21,154.931,278.0,349.0,154.0
134,1.3348,Cell type 1_1011111111,175,318.753,189.269,168.393,320.0,189.0,168.0
134,1.4202,Cell type 1_210100110,350,424.981,353.051,174.012,426.0,353.0,175.0
134,1.453,Cell type 1_400100,73,144.923,296.058,161.253,146.0,297.0,161.0
134,1.4811,Cell type 1_11111011,159,278.723,218.176,167.004,278.0,219.0,168.0
134,1.5931,Cell type 1_21011010010,340,299.739,389.083,175.327,301.0,390.0,175.0
134,1.61,Cell type 1_21000001,381,515.14,376.861,174.255,516.0,378.0,175.0
134,1.6811,Cell type 1_210011101,622,388.199,216.91,90.0018,389.0,218.0,91.0
134,1.7132,Cell type 1_21001011,311,496.0,398.714,96.3108,496.0,399.0,98.0
134,1.7618,Cell type 1_21010101,612,302.158,294.064,89.4538,303.0,294.0,91.0
134,1.8528,Cell type 1_3011,705,442.42,332.558,147.818,443.0,331.0,147.0
134,1.8864,Cell type 1_20110000,180,248.335,129.173,160.68,250.0,130.0,161.0
134,1.9115,Cell type 1_2101101100,119,247.196,397.615,112.146,249.0,397.0,112.0
134,2.1818,Cell type 1_210011100,606,394.975,176.519,130.872,395.0,177.0,133.0
134,2.2068,Cell type 1_20110011,187,266.073,126.332,138.557,266.0,128.0,140.0
134,2.2498,Cell type 1_210111010,325,231.248,405.63,141.263,233.0,405.0,140.0
134,2.39,Cell type 1_2100111111,619,327.201,229.665,90.1672,329.0,231.0,91.0
134,2.4285,Cell type 1_31101111,648,550.685,308.382,67.7016,550.0,308.0,70.0
134,2.4828,Cell type 1_20110101,470,360.007,146.353,165.603,360.0,147.0,168.0
134,2.5159,Cell type 1_3101111,445,571.861,172.249,145.909,574.0,173.0,147.0
134,2.5913,Cell type 1_211101,280,311.669,399.005,60.6304,312.0,400.0,63.0
134,2.6386,Cell type 1_20110001,183,302.49,129.515,158.457,303.0,130.0,161.0
134,2.7538,Cell type 1_3000100,584,397.755,226.775,144.554,399.0,227.0,147.0
134,2.9011,Cell type 1_211100,277,239.647,403.916,74.1732,239.0,404.0,77.0
134,2.935,Cell type 1_200010,490,463.299,157.845,134.97,463.0,160.0,133.0
134,2.9779,Cell type 1_100100,134,124.027,228.579,130.593,123.0,230.0,133.0
134,2.9907,Cell type 1_2001101,634,432.756,184.576,92.3714,435.0,186.0,91.0
134,2.9928,Cell type 1_2101101111,92,244.196,301.933,172.118,245.0,302.0,175.0
134,3.0021,Cell type 1_3110110,627,430.237,298.136,90.1317,430.0,301.0,91.0
134,3.0229,Cell type 1_2010100,438,517.691,127.078,109.436,519.0,128.0,112.0
134,3.0957,Cell type 1_1111011,32,224.1,194.903,73.9074,224.0,195.0,77.0
134,3.1235,Cell type 1_2101101000,343,335.4,373.214,172.326,337.0,373.0,175.0
134,3.1262,Cell type 1_20010,435,458.603,105.235,115.908,459.0,105.0,119.0
134,3.1376,Cell type 1_200011,493,518.009,166.218,144.031,519.0,166.0,147.0
134,3.1666,Cell type 1_21101010,17,147.861,211.408,85.8137,148.0,214.0,84.0
134,3.1792,Cell type 1_1111010,212,184.275,250.036,52.9048,185.0,250.0,56.0
134,3.185,Cell type 1_21111111,126,323.901,398.707,88.025,325.0,399.0,91.0
134,3.2032,Cell type 1_400101,85,163.378,332.146,164.976,164.0,333.0,168.0
134,3.2097,Cell type 1_2100001,371,437.601,409.005,151.288,439.0,410.0,154.0
134,3.2138,Cell type 1_2101011,615,372.047,293.719,96.855,374.0,296.0,98.0
134,3.2704,Cell type 1_101111110,172,263.387,167.635,179.092,264.0,169.0,182.0
134,3.35,Cell type 1_21000101,356,330.805,411.9,143.872,332.0,412.0,147.0
134,3.4079,Cell type 1_21111110,284,355.763,405.647,73.6187,356.0,406.0,77.0
134,3.4129,Cell type 1_2011101,498,474.257,126.705,164.931,475.0,128.0,168.0
134,3.4357,Cell type 1_21001101,300,446.634,352.423,59.9008,448.0,353.0,63.0
134,3.55,Cell type 1_100101,137,163.888,215.172,150.633,165.0,215.0,154.0
134,3.5666,Cell type 1_1011111110,603,348.781,197.39,136.825,349.0,199.0,140.0
134,3.6651,Cell type 1_311010100,243,362.266,200.242,52.4901,363.0,201.0,56.0
134,3.6933,Cell type 1_110011,10,114.368,242.217,108.694,116.0,242.0,112.0
134,3.6948,Cell type 1_40101,520,240.909,291.591,94.3539,241.0,291.0,98.0
134,3.71,Cell type 1_210100111,561,398.003,356.677,123.167,400.0,358.0,126.0
134,3.7554,Cell type 1_310000,674,476.457,175.613,52.5982,478.0,176.0,56.0
134,3.7593,Cell type 1_20101100,420,383.441,132.339,59.3417,384.0,133.0,63.0
134,3.9002,Cell type 1_111001,22,145.145,198.948,108.343,146.0,200.0,112.0
134,3.9542,Cell type 1_21001010,308,451.051,412.01,87.0461,451.0,412.0,91.0
134,4.0065,Cell type 1_3101000,505,484.059,175.163,178.109,485.0,175.0,182.0
134,4.0276,Cell type 1_31101000,238,477.047,293.073,72.9733,477.0,293.0,77.0
134,4.0639,Cell type 1_21011000,550,308.496,354.788,121.973,309.0,355.0,126.0
134,4.093,Cell type 1_21111000,296,412.334,373.184,52.0448,413.0,374.0,56.0
134,4.11,Cell type 1_41100,95,278.066,270.896,171.375,280.0,271.0,175.0
134,4.1664,Cell type 1_31101110,645,498.633,280.349,51.9337,498.0,281.0,56.0
134,4.2078,Cell type 1_311100,630,507.198,290.808,94.6157,505.0,292.0,98.0
134,4.2117,Cell type 1_20110010,190,315.35,114.792,135.844,316.0,115.0,140.0
134,4.2145,Cell type 1_11000,14,115.386,263.876,80.2726,117.0,265.0,84.0
134,4.2799,Cell type 1_2101101101,116,187.525,384.043,108.642,190.0,385.0,112.0
134,4.294,Cell type 1_101101,197,175.79,294.213,58.7164,176.0,294.0,63.0
134,4.3128,Cell type 1_10111100100,389,196.397,138.716,114.739,197.0,139.0,119.0
134,4.3521,Cell type 1_21100011,269,267.13,348.238,51.7171,267.0,349.0,56.0
134,4.5085,Cell type 1_211110101,207,344.971,250.877,51.6122,346.0,251.0,56.0
134,4.5418,Cell type 1_20110100,467,338.308,113.375,156.512,338.0,114.0,161.0
134,4.6116,Cell type 1_31101001,235,411.68,273.392,58.4162,412.0,273.0,63.0
134,4.7098,Cell type 1_21010100,228,316.719,296.702,51.4813,317.0,298.0,56.0
134,4.7126,Cell type 1_2011110,477,426.626,164.028,178.061,429.0,163.0,182.0
134,4.8159,Cell type 1_2011111,474,385.417,177.3,170.271,386.0,178.0,175.0
134,4.8639,Cell type 1_3000101,587,431.321,229.453,170.468,433.0,230.0,175.0
134,4.8948,Cell type 1_11111000,152,210.197,261.613,170.187,211.0,262.0,175.0
134,4.9231,Cell type 1_40111,524,246.952,274.131,128.525,249.0,274.0,133.0
134,4.9915,Cell type 1_31010111,699,596.816,255.332,121.193,597.0,254.0,126.0
134,4.9969,Cell type 1_400010,77,137.763,319.508,128.033,138.0,320.0,133.0
134,4.9986,Cell type 1_1101,70,119.145,270.687,143.825,118.0,267.0,147.0
134,5.0575,Cell type 1_40110,527,312.576,275.201,128.024,313.0,276.0,133.0
134,5.0856,Cell type 1_11111001,156,238.777,229.298,169.968,239.0,230.0,175.0
134,5.1099,Cell type 1_11101,29,183.963,226.462,79.0254,185.0,227.0,84.0
134,5.3286,Cell type 1_21010010,558,359.101,341.21,134.752,360.0,341.0,140.0
134,5.3534,Cell type 1_211110110,60,221.895,248.444,71.8788,222.0,250.0,77.0
134,5.3565,Cell type 1_2010001,414,421.036,121.991,99.7395,421.0,123.0,105.0
134,5.3914,Cell type 1_2011011,597,320.971,161.509,106.819,321.0,163.0,112.0
134,5.4563,Cell type 1_210110010,547,261.087,339.568,113.638,262.0,340.0,119.0
134,5.4664,Cell type 1_210000001,378,458.311,381.95,170.241,461.0,382.0,175.0
134,5.4925,Cell type 1_1111110,568,198.804,228.008,127.511,199.0,228.0,133.0
134,5.4927,Cell type 1_200001,486,435.289,128.153,155.517,435.0,128.0,161.0
134,5.5195,Cell type 1_411110,535,359.581,293.985,141.666,361.0,294.0,147.0
134,5.5553,Cell type 1_101111010,399,264.888,155.522,78.8841,267.0,156.0,84.0
134,5.5583,Cell type 1_40011,88,207.257,315.574,169.464,207.0,316.0,175.0
134,5.5953,Cell type 1_2010000,411,379.315,122.006,85.5365,380.0,123.0,91.0
134,5.6647,Cell type 1_311000,653,571.721,360.074,99.5598,573.0,361.0,105.0
134,5.6683,Cell type 1_311010111,219,295.018,212.981,50.4174,296.0,213.0,56.0
134,5.6686,Cell type 1_21111001,293,354.857,368.156,50.3964,355.0,369.0,56.0
134,5.7112,Cell type 1_211110100,204,275.964,280.142,57.4495,277.0,281.0,63.0
134,5.7416,Cell type 1_2010011,462,360.858,106.631,113.272,361.0,107.0,119.0
134,5.7577,Cell type 1_2111101110,571,263.915,218.091,92.3151,264.0,219.0,98.0
134,5.7593,Cell type 1_20011000,253,502.523,211.639,71.2719,503.0,212.0,77.0
134,5.8457,Cell type 1_210110101,123,266.723,379.595,92.3099,268.0,380.0,98.0
134,5.9328,Cell type 1_200111,637,515.378,214.231,97.32,521.0,216.0,98.0
134,6.0013,Cell type 1_1011100,141,172.61,179.823,148.014,173.0,180.0,154.0
134,6.0663,Cell type 1_1000,149,160.023,250.176,161.99,160.0,251.0,168.0
134,6.0868,Cell type 1_101111000,452,232.164,115.272,126.977,233.0,115.0,133.0
134,6.1487,Cell type 1_30010,720,409.888,274.157,129.757,405.0,276.0,133.0
134,6.2034,Cell type 1_10111100101,392,233.755,122.909,84.8982,234.0,124.0,91.0
134,6.2233,Cell type 1_1010,45,199.087,331.749,84.7824,199.0,332.0,91.0
134,6.314,Cell type 1_110010,7,124.833,300.395,98.7173,125.0,301.0,105.0
134,6.3229,Cell type 1_3010,708,497.6,309.932,127.504,497.0,313.0,133.0
134,6.3246,Cell type 1_2100011,363,415.097,411.01,119.819,416.0,412.0,126.0
134,6.3265,Cell type 1_20101111,407,339.331,131.071,70.7779,340.0,132.0,77.0
134,6.3625,Cell type 1_41110,532,310.97,304.368,161.669,311.0,305.0,168.0
134,6.4123,Cell type 1_20101101,423,439.194,121.859,63.7417,440.0,123.0,70.0
134,6.4431,Cell type 1_101111011,455,284.843,105.012,105.635,285.0,106.0,112.0
134,6.488,Cell type 1_2111101111,63,281.197,219.979,70.8518,283.0,221.0,77.0
134,6.4984,Cell type 1_1011101,144,212.763,154.638,154.516,213.0,155.0,161.0
134,6.5095,Cell type 1_311111,668,596.189,283.644,147.551,597.0,284.0,154.0
134,6.5307,Cell type 1_311010110,222,340.301,168.912,63.5676,340.0,170.0,70.0
134,6.5562,Cell type 1_31011011,442,546.067,135.109,126.505,546.0,136.0,133.0
134,6.5636,Cell type 1_21011110,332,304.247,426.138,119.537,305.0,427.0,126.0
134,6.5837,Cell type 1_101111101,165,178.051,193.999,175.493,178.0,195.0,182.0
134,6.6424,Cell type 1_20011001,250,432.838,189.868,63.5587,434.0,191.0,70.0
134,6.693,Cell type 1_2110111,262,191.811,383.394,77.3372,192.0,384.0,84.0
134,6.8708,Cell type 1_3100011,677,540.23,231.414,57.8709,544.0,234.0,63.0
134,7.0189,Cell type 1_21001100,303,501.04,360.307,70.0538,502.0,360.0,77.0
134,7.0372,Cell type 1_3101010,684,606.312,299.877,112.06,606.0,301.0,119.0
134,7.2913,Cell type 1_311010101,246,408.942,173.322,48.9837,410.0,175.0,56.0
134,7.307,Cell type 1_111000,25,182.213,182.314,104.768,183.0,183.0,112.0
134,7.7547,Cell type 1_20101110,404,290.884,145.788,62.3918,290.0,147.0,70.0
134,7.7871,Cell type 1_111100,215,250.95,225.343,48.312,252.0,226.0,56.0
134,7.8014,Cell type 1_210111011,328,275.464,417.772,140.089,279.0,417.0,147.0
134,7.9878,Cell type 1_1011110011,396,202.296,157.804,69.0457,203.0,158.0,77.0
134,8.1733,Cell type 1_2100100100,658,492.317,328.418,161.251,491.0,324.0,168.0
134,8.1773,Cell type 1_3101110,689,534.158,195.736,167.337,537.0,196.0,175.0
134,8.2736,Cell type 1_31010011,508,502.818,248.069,180.957,503.0,250.0,189.0
134,8.3999,Cell type 1_2010101,427,477.069,116.761,75.9195,479.0,118.0,84.0
134,8.6505,Cell type 1_2110110,265,225.044,362.38,54.3719,225.0,363.0,63.0
134,8.9686,Cell type 1_40100,517,164.711,263.524,117.075,164.0,263.0,126.0
134,9.3793,Cell type 1_21101001,38,138.619,318.075,74.7232,140.0,318.0,84.0
134,9.7246,Cell type 1_210011110,231,392.169,313.54,53.2919,392.0,313.0,63.0
134,9.7876,Cell type 1_2110010,56,200.944,272.586,81.2213,201.0,273.0,91.0
134,9.8432,Cell type 1_2010010,459,312.16,106.475,88.2068,313.0,107.0,98.0
134,9.8784,Cell type 1_2100000000,366,474.829,394.32,123.18,474.0,395.0,133.0
134,10.0678,Cell type 1_2110000,272,318.401,338.302,59.9743,319.0,339.0,70.0
134,10.1019,Cell type 1_210010000,315,529.901,393.972,108.951,530.0,395.0,119.0
134,10.2245,Cell type 1_311001,652,565.0,340.471,73.7892,565.0,341.0,84.0
134,10.3765,Cell type 1_200000,483,382.468,112.005,143.831,383.0,114.0,154.0
134,10.3835,Cell type 1_21010001,347,373.992,374.876,172.5,376.0,365.0,175.0
134,10.5032,Cell type 1_2110011,53,148.287,285.284,73.6622,150.0,286.0,84.0
134,10.5671,Cell type 1_2100000001,374,504.122,405.052,144.656,508.0,402.0,154.0
134,11.0875,Cell type 1_21000100,359,394.768,405.532,143.037,394.0,407.0,154.0
134,12.8048,Cell type 1_411111,538,388.672,301.297,163.011,390.0,297.0,175.0
134,13.701,Cell type 1_101111100,168,233.578,196.15,173.521,230.0,186.0,182.0
134,16.5952,Cell type 1_210110011,544,216.467,350.583,118.963,208.0,348.0,133.0
134,16.7061,Cell type 1_1011000,200,222.181,287.182,54.4238,236.0,291.0,63.0
135,0.4457,Cell type 1_31010111,699,589.882,250.59,118.871,590.0,251.0,119.0
135,0.6773,Cell type 1_31001,681,587.324,265.454,84.236,587.0,266.0,84.0
135,0.8992,Cell type 1_400011,80,207.811,308.085,140.379,207.0,308.0,140.0
