frame,gt_label,gt_x,gt_y,gt_z,nearest_pred_dist,nearest_pred_name,nearest_pred_x,nearest_pred_y,nearest_pred_z
188,675,440.0,223.0,49.0,,,,,
188,676,499.0,205.0,49.0,,,,,
188,678,538.0,215.0,63.0,,,,,
188,679,581.0,232.0,84.0,,,,,
188,682,607.0,288.0,126.0,,,,,
188,683,598.0,236.0,105.0,,,,,
188,685,604.0,243.0,147.0,,,,,
188,686,580.0,252.0,175.0,,,,,
188,690,431.0,180.0,133.0,,,,,
188,691,463.0,240.0,154.0,,,,,
188,693,475.0,187.0,140.0,,,,,
188,694,508.0,230.0,147.0,,,,,
188,697,496.0,172.0,105.0,,,,,
188,698,520.0,184.0,133.0,,,,,
188,700,557.0,200.0,126.0,,,,,
188,701,548.0,237.0,147.0,,,,,
188,706,369.0,371.0,105.0,,,,,
188,707,402.0,371.0,119.0,,,,,
188,709,413.0,366.0,98.0,,,,,
188,710,449.0,337.0,91.0,,,,,
188,713,372.0,145.0,112.0,,,,,
188,714,401.0,163.0,133.0,,,,,
188,716,427.0,136.0,126.0,,,,,
188,717,452.0,154.0,98.0,,,,,
188,719,444.0,260.0,133.0,,,,,
188,720,392.0,313.0,140.0,,,,,
189,8,137.0,332.0,147.0,,,,,
189,9,164.0,358.0,147.0,,,,,
189,11,122.0,297.0,140.0,,,,,
189,12,121.0,242.0,133.0,,,,,
189,15,128.17910447761193,307.94029850746267,112.83582089552237,,,,,
189,16,107.0,267.0,119.0,,,,,
189,18,120.0,217.0,112.0,,,,,
189,19,144.0,187.0,126.0,,,,,
189,23,136.0,208.0,147.0,,,,,
189,24,171.0,187.0,168.0,,,,,
189,26,167.0,172.0,154.0,,,,,
189,27,200.0,153.0,147.0,,,,,
189,30,164.0,164.0,126.0,,,,,
189,31,186.0,161.0,119.0,,,,,
189,33,155.0,180.0,98.0,,,,,
189,34,180.0,159.0,91.0,,,,,
189,39,125.0,309.0,98.0,,,,,
189,40,146.0,312.0,77.0,,,,,
189,42,148.0,335.0,98.0,,,,,
189,43,171.0,348.0,91.0,,,,,
189,46,149.0,267.0,70.0,,,,,
189,47,182.0,308.0,70.0,,,,,
189,49,210.0,340.0,70.0,,,,,
189,50,256.0,340.0,56.0,,,,,
189,54,107.0,250.0,105.0,,,,,
189,55,126.0,263.0,91.0,,,,,
189,57,127.0,213.0,91.0,,,,,
189,58,150.0,190.0,91.0,,,,,
189,61,150.0,231.0,84.0,,,,,
189,62,175.0,211.0,70.0,,,,,
189,64,217.0,176.0,77.0,,,,,
189,65,253.0,170.0,63.0,,,,,
189,71,172.0,296.0,182.0,,,,,
189,72,212.0,305.0,182.0,,,,,
189,74,212.0,289.0,161.0,,,,,
189,75,236.0,314.0,140.0,,,,,
189,78,160.0,287.0,154.0,,,,,
189,79,181.0,318.0,161.0,,,,,
189,81,174.0,350.0,168.0,,,,,
189,82,221.0,350.0,154.0,,,,,
189,86,218.0,346.0,175.0,,,,,
189,87,245.0,328.0,175.0,,,,,
189,89,271.0,357.0,175.0,,,,,
189,90,309.0,357.0,168.0,,,,,
189,93,241.0,294.0,168.0,,,,,
189,94,280.0,314.0,154.0,,,,,
189,96,281.0,308.0,161.0,,,,,
189,97,312.0,297.0,154.0,,,,,
189,102,134.0,345.0,126.0,,,,,
189,103,158.0,363.0,119.0,,,,,
189,105,171.0,382.0,133.0,,,,,
189,106,196.0,392.0,126.0,,,,,
189,109,220.0,383.0,154.0,,,,,
189,110,244.0,378.0,182.0,,,,,
189,112,273.0,388.0,161.0,,,,,
189,113,303.0,405.0,161.0,,,,,
189,117,179.0,388.0,105.0,,,,,
189,118,192.0,397.0,91.0,,,,,
189,120,221.0,405.0,105.0,,,,,
189,121,241.0,412.0,84.0,,,,,
189,124,194.0,366.0,84.0,,,,,
189,125,226.0,383.0,77.0,,,,,
189,127,263.0,393.0,84.0,,,,,
189,128,303.0,396.0,84.0,,,,,
189,135,136.0,268.0,161.0,,,,,
189,136,154.0,223.0,161.0,,,,,
189,138,146.0,264.0,126.0,,,,,
189,139,175.0,273.0,105.0,,,,,
189,142,163.0,250.0,154.0,,,,,
189,143,197.0,243.0,154.0,,,,,
189,145,187.0,222.0,182.0,,,,,
189,146,225.0,203.0,168.0,,,,,
189,150,166.0,277.0,133.0,,,,,
189,151,209.0,282.0,133.0,,,,,
189,153,239.0,307.0,126.0,,,,,
189,154,278.0,304.0,105.0,,,,,
189,157,175.0,236.0,126.0,,,,,
189,158,215.0,249.0,126.0,,,,,
189,160,254.0,239.0,133.0,,,,,
189,161,300.0,204.0,112.0,,,,,
189,166,215.0,257.0,182.0,,,,,
189,167,239.0,234.0,182.0,,,,,
189,169,229.0,245.0,161.0,,,,,
189,170,262.8181818181818,262.0,151.45454545454547,,,,,
189,173,264.0,262.0,168.0,,,,,
189,174,305.0,268.0,175.0,,,,,
189,176,286.0,231.0,161.0,,,,,
189,177,321.0,230.0,161.0,,,,,
189,181,258.0,206.0,182.0,,,,,
189,182,298.0,218.0,182.0,,,,,
189,184,305.0,170.0,182.0,,,,,
189,185,353.0,178.0,182.0,,,,,
189,188,217.0,167.0,168.0,,,,,
189,189,259.0,170.0,182.0,,,,,
189,191,290.0,160.0,168.0,,,,,
189,192,322.0,133.0,175.0,,,,,
189,198,159.0,231.0,63.0,,,,,
189,199,192.0,254.0,49.0,,,,,
189,201,221.0,243.0,56.0,,,,,
189,202,248.0,256.0,49.0,,,,,
189,205,275.0,260.0,49.0,,,,,
189,206,307.0,239.0,49.0,,,,,
189,208,351.0,243.0,56.0,,,,,
189,209,396.0,225.0,56.0,,,,,
189,213,186.0,207.0,56.0,,,,,
189,214,213.0,193.0,56.0,,,,,
189,216,251.0,215.0,56.0,,,,,
189,217,285.0,192.0,63.0,,,,,
189,220,271.0,153.0,56.0,,,,,
189,221,303.0,158.0,56.0,,,,,
189,223,325.0,168.0,70.0,,,,,
189,224,352.0,172.0,56.0,,,,,
189,229,381.0,300.0,49.0,,,,,
189,230,400.0,335.0,56.0,,,,,
189,232,426.0,314.0,49.0,,,,,
189,233,464.0,344.0,56.0,,,,,
189,236,428.0,369.0,63.0,,,,,
189,237,481.0,375.0,70.0,,,,,
189,239,514.0,357.0,70.0,,,,,
189,240,561.0,335.0,91.0,,,,,
189,244,356.0,124.0,63.0,,,,,
189,245,391.0,131.0,63.0,,,,,
189,247,419.0,154.0,56.0,,,,,
189,248,470.0,161.0,56.0,,,,,
189,251,422.0,114.0,70.0,,,,,
189,252,476.0,125.0,70.0,,,,,
189,254,507.0,157.0,77.0,,,,,
189,255,563.0,185.0,91.0,,,,,
189,263,168.0,282.0,56.0,,,,,
189,264,212.0,303.0,49.0,,,,,
189,266,255.0,304.0,56.0,,,,,
189,267,300.0,309.0,56.0,,,,,
189,270,275.0,336.0,49.0,,,,,
189,271,305.0,353.0,56.0,,,,,
189,273,335.0,353.0,63.0,,,,,
189,274,360.0,333.0,56.0,,,,,
189,278,192.0,349.0,56.0,,,,,
189,279,225.0,372.0,56.0,,,,,
189,281,255.0,386.0,63.0,,,,,
189,282,285.0,381.0,56.0,,,,,
189,285,298.0,419.0,70.0,,,,,
189,286,340.0,412.0,77.0,,,,,
189,288,372.0,418.0,91.0,,,,,
189,289,406.0,426.0,105.0,,,,,
189,294,359.0,379.0,70.0,,,,,
189,295,391.0,374.0,77.0,,,,,
189,297,415.0,403.0,77.0,,,,,
189,298,449.0,406.0,91.0,,,,,
189,301,529.0,374.0,91.0,,,,,
189,302,560.0,370.0,105.0,,,,,
189,304,576.0,352.0,119.0,,,,,
189,305,574.0,348.0,140.0,,,,,
189,309,450.0,417.0,119.0,,,,,
189,310,478.0,402.0,126.0,,,,,
189,312,484.0,391.0,98.0,,,,,
189,313,519.0,382.0,126.0,,,,,
189,316,496.0,381.0,140.0,,,,,
189,317,510.0,351.0,154.0,,,,,
189,319,544.0,364.0,168.0,,,,,
189,320,556.0,337.0,168.0,,,,,
189,326,237.0,402.0,147.0,,,,,
189,327,265.0,410.0,147.0,,,,,
189,329,258.0,414.0,126.0,,,,,
189,330,297.0,420.0,133.0,,,,,
189,333,250.0,411.0,112.0,,,,,
189,334,281.0,426.0,112.0,,,,,
189,336,311.0,415.0,105.0,,,,,
189,337,337.0,432.0,112.0,,,,,
189,341,314.0,383.0,182.0,,,,,
189,342,339.0,362.0,161.0,,,,,
189,344,369.0,354.0,168.0,,,,,
189,345,397.0,346.0,168.0,,,,,
189,348,341.0,317.0,175.0,,,,,
189,349,440.0,300.0,154.0,,,,,
189,351,408.0,297.0,182.0,,,,,
189,352,445.0,286.0,182.0,,,,,
189,357,316.0,396.0,140.0,,,,,
189,358,335.0,425.0,140.0,,,,,
189,360,385.0,389.0,168.0,,,,,
189,361,423.0,391.0,175.0,,,,,
189,364,361.0,402.0,147.0,,,,,
189,365,404.0,423.0,147.0,,,,,
189,367,442.0,407.0,147.0,,,,,
189,368,470.0,389.0,154.0,,,,,
189,372,453.0,384.0,168.0,,,,,
189,373,484.0,365.0,168.0,,,,,
189,375,508.0,329.0,182.0,,,,,
189,376,532.0,296.0,182.0,,,,,
189,379,427.0,349.0,175.0,,,,,
189,380,460.0,330.0,175.0,,,,,
189,382,475.0,290.0,175.0,,,,,
189,383,501.0,272.0,175.0,,,,,
189,390,192.0,131.0,126.0,,,,,
189,391,206.0,125.0,112.0,,,,,
189,393,232.0,119.0,126.0,,,,,
189,394,255.0,114.0,105.0,,,,,
189,397,207.0,163.0,105.0,,,,,
189,398,230.0,145.0,91.0,,,,,
189,400,266.0,134.0,98.0,,,,,
189,401,296.0,122.0,105.0,,,,,
189,405,190.0,164.0,63.0,,,,,
189,406,230.0,157.0,63.0,,,,,
189,408,266.0,125.0,77.0,,,,,
189,409,303.0,127.0,70.0,,,,,
189,412,300.0,97.0,98.0,,,,,
189,413,334.0,100.0,91.0,,,,,
189,415,375.0,94.0,112.0,,,,,
189,416,411.0,97.0,126.0,,,,,
189,421,364.0,120.0,91.0,,,,,
189,422,397.0,113.0,84.0,,,,,
189,424,418.0,94.0,98.0,,,,,
189,425,451.0,102.0,98.0,,,,,
189,428,530.0,148.0,91.0,,,,,
189,429,558.0,157.0,105.0,,,,,
189,431,578.0,170.0,112.0,,,,,
189,432,589.0,187.0,140.0,,,,,
189,436,446.0,96.0,133.0,,,,,
189,437,486.0,116.0,140.0,,,,,
189,439,492.0,116.0,105.0,,,,,
189,440,523.0,135.0,119.0,,,,,
189,443,517.0,138.0,140.0,,,,,
189,444,541.0,164.0,154.0,,,,,
189,446,569.0,178.0,161.0,,,,,
189,447,574.0,212.0,168.0,,,,,
189,453,243.0,139.0,161.0,,,,,
189,454,274.0,129.0,161.0,,,,,
189,456,284.0,133.0,147.0,,,,,
189,457,309.0,114.0,147.0,,,,,
189,460,255.0,119.0,133.0,,,,,
189,461,292.0,109.0,126.0,,,,,
189,463,333.0,102.0,126.0,,,,,
189,464,347.0,101.0,140.0,,,,,
189,468,315.0,181.0,161.0,,,,,
189,469,363.0,180.0,161.0,,,,,
189,471,392.0,188.0,175.0,,,,,
189,472,422.0,197.0,182.0,,,,,
189,475,353.0,231.0,175.0,,,,,
189,476,387.0,249.0,175.0,,,,,
189,478,435.0,238.0,175.0,,,,,
189,479,489.0,240.0,182.0,,,,,
189,484,340.0,129.0,154.0,,,,,
189,485,361.0,113.0,168.0,,,,,
189,487,413.0,160.0,168.0,,,,,
189,488,445.0,155.0,182.0,,,,,
189,491,385.0,132.0,168.0,,,,,
189,492,426.0,125.0,168.0,,,,,
189,494,460.0,127.0,161.0,,,,,
189,495,493.0,135.0,161.0,,,,,
189,499,482.0,150.0,182.0,,,,,
189,500,513.0,160.0,168.0,,,,,
189,502,531.0,196.0,175.0,,,,,
189,503,545.0,216.0,182.0,,,,,
189,506,457.0,192.0,175.0,,,,,
189,507,494.0,193.0,168.0,,,,,
189,509,515.0,240.0,175.0,,,,,
189,510,538.0,253.0,175.0,,,,,
189,518,140.0,268.0,105.0,,,,,
189,519,167.0,265.0,91.0,,,,,
189,521,212.0,299.0,77.0,,,,,
189,522,260.0,282.0,77.0,,,,,
189,525,215.0,289.0,91.0,,,,,
189,526,252.0,277.0,98.0,,,,,
189,527,284.0,254.0,98.0,,,,,
189,533,283.0,290.0,133.0,,,,,
189,534,320.0,282.0,119.0,,,,,
189,536,329.0,279.0,140.0,,,,,
189,537,359.0,303.0,140.0,,,,,
189,539,397.0,296.0,175.0,,,,,
189,540,402.0,343.0,161.0,,,,,
189,545,165.0,325.0,119.0,,,,,
189,546,212.0,340.0,126.0,,,,,
189,547,270.0,361.0,126.0,,,,,
189,552,224.0,367.0,126.0,,,,,
189,553,261.0,354.0,105.0,,,,,
189,554,267.0,335.0,84.0,,,,,
189,559,313.0,334.0,119.0,,,,,
189,560,340.0,355.0,126.0,,,,,
189,562,310.0,367.0,105.0,,,,,
189,563,358.0,347.0,84.0,,,,,
189,569,158.0,223.0,112.0,,,,,
189,570,196.0,218.0,98.0,,,,,
189,572,214.0,233.0,77.0,,,,,
189,573,257.0,236.0,77.0,,,,,
189,576,226.0,215.0,112.0,,,,,
189,577,267.0,215.0,105.0,,,,,
189,578,325.0,203.0,84.0,,,,,
189,582,292.0,235.0,140.0,,,,,
189,583,327.0,235.0,126.0,,,,,
189,585,350.0,254.0,161.0,,,,,
189,586,371.0,233.0,147.0,,,,,
189,588,401.0,234.0,154.0,,,,,
189,589,423.0,255.0,161.0,,,,,
189,594,199.0,198.0,140.0,,,,,
189,595,230.0,196.0,133.0,,,,,
189,596,269.0,174.0,140.0,,,,,
189,599,238.0,153.0,126.0,,,,,
189,600,284.0,174.0,119.0,,,,,
189,601,288.0,176.0,91.0,,,,,
189,604,323.0,184.0,133.0,,,,,
189,605,358.0,169.0,133.0,,,,,
189,607,330.0,155.0,105.0,,,,,
189,608,361.0,163.0,91.0,,,,,
189,613,298.0,293.0,91.0,,,,,
189,614,365.0,271.0,77.0,,,,,
189,616,345.0,310.0,105.0,,,,,
189,617,404.0,295.0,84.0,,,,,
189,620,310.0,227.0,84.0,,,,,
189,621,378.0,226.0,84.0,,,,,
189,623,362.0,221.0,105.0,,,,,
189,624,418.0,233.0,112.0,,,,,
189,628,413.0,266.0,77.0,,,,,
189,629,469.0,287.0,91.0,,,,,
189,631,503.0,273.0,77.0,,,,,
189,632,540.0,275.0,126.0,,,,,
189,635,402.0,192.0,91.0,,,,,
189,636,446.0,199.0,91.0,,,,,
189,638,463.0,233.0,84.0,,,,,
189,639,511.0,242.0,112.0,,,,,
189,646,480.0,294.0,49.0,,,,,
189,647,529.0,289.0,49.0,,,,,
189,649,563.0,285.0,63.0,,,,,
189,650,587.0,304.0,91.0,,,,,
189,652,574.0,284.0,168.0,,,,,
189,654,603.0,297.0,140.0,,,,,
189,655,566.0,296.0,182.0,,,,,
189,659,428.0,357.0,126.0,,,,,
189,660,459.0,317.0,161.0,,,,,
189,662,469.0,332.0,133.0,,,,,
189,663,497.0,289.0,161.0,,,,,
189,666,486.0,345.0,105.0,,,,,
189,667,516.0,331.0,112.0,,,,,
189,669,536.0,330.0,133.0,,,,,
189,670,536.0,283.0,161.0,,,,,
189,675,436.0,225.0,49.0,,,,,
189,676,495.0,201.0,56.0,,,,,
189,678,536.0,217.0,56.0,,,,,
189,679,576.0,233.0,77.0,,,,,
189,682,606.0,288.0,119.0,,,,,
189,683,591.0,235.0,98.0,,,,,
189,685,604.0,240.0,140.0,,,,,
189,686,585.0,251.0,175.0,,,,,
189,690,434.0,179.0,133.0,,,,,
189,691,462.0,237.0,161.0,,,,,
189,693,476.0,181.0,133.0,,,,,
189,694,506.0,234.0,147.0,,,,,
189,697,492.0,170.0,112.0,,,,,
189,698,520.0,185.0,133.0,,,,,
189,700,553.0,200.0,126.0,,,,,
189,701,548.0,237.0,147.0,,,,,
189,706,368.0,368.0,105.0,,,,,
189,707,404.0,373.0,119.0,,,,,
189,709,415.0,370.0,98.0,,,,,
189,710,452.0,336.0,91.0,,,,,
189,713,371.0,146.0,112.0,,,,,
189,714,404.0,160.0,133.0,,,,,
189,716,429.0,140.0,119.0,,,,,
189,717,455.0,155.0,98.0,,,,,
189,719,444.0,260.0,133.0,,,,,
189,720,393.0,314.0,140.0,,,,,
190,8,138.0,333.0,140.0,,,,,
190,9,163.0,358.0,147.0,,,,,
190,11,126.0,297.0,140.0,,,,,
190,12,122.0,235.0,133.0,,,,,
190,15,131.0,308.0,112.0,,,,,
190,16,111.0,268.0,112.0,,,,,
190,18,123.0,218.0,105.0,,,,,
190,19,144.0,187.0,126.0,,,,,
190,23,138.0,206.0,147.0,,,,,
190,24,177.0,183.0,168.0,,,,,
190,26,167.0,171.0,154.0,,,,,
190,27,200.0,152.0,140.0,,,,,
190,30,161.0,161.0,119.0,,,,,
190,31,189.0,159.0,119.0,,,,,
190,33,160.0,183.0,98.0,,,,,
190,34,187.0,162.0,84.0,,,,,
190,39,126.0,308.0,98.0,,,,,
190,40,145.0,311.0,84.0,,,,,
190,42,153.0,327.0,98.0,,,,,
190,43,170.0,349.0,91.0,,,,,
190,46,147.0,263.0,70.0,,,,,
190,47,177.0,308.0,70.0,,,,,
190,49,208.0,339.0,70.0,,,,,
190,50,254.0,341.0,56.0,,,,,
190,54,109.0,247.0,98.0,,,,,
190,55,129.0,267.0,91.0,,,,,
190,57,135.0,209.0,84.0,,,,,
190,58,152.0,190.0,91.0,,,,,
190,61,153.0,230.0,84.0,,,,,
190,62,176.0,212.0,70.0,,,,,
190,64,218.0,176.0,77.0,,,,,
190,65,255.0,173.0,70.0,,,,,
190,71,176.0,291.0,182.0,,,,,
190,72,212.0,302.0,182.0,,,,,
190,74,209.0,285.0,168.0,,,,,
190,75,239.0,323.0,147.0,,,,,
190,78,162.0,282.0,161.0,,,,,
190,79,184.0,316.0,161.0,,,,,
190,81,175.0,351.0,168.0,,,,,
190,82,213.0,357.0,154.0,,,,,
190,86,214.0,345.0,182.0,,,,,
190,87,243.0,328.0,175.0,,,,,
190,89,272.0,353.0,175.0,,,,,
190,90,306.0,353.0,168.0,,,,,
190,93,247.0,293.0,175.0,,,,,
190,94,278.0,315.0,147.0,,,,,
190,96,283.0,305.0,168.0,,,,,
190,97,309.0,296.0,154.0,,,,,
190,102,139.0,344.0,126.0,,,,,
190,103,160.0,362.0,119.0,,,,,
190,105,171.0,386.0,140.0,,,,,
190,106,196.0,394.0,126.0,,,,,
190,109,216.0,388.0,154.0,,,,,
190,110,247.0,374.0,182.0,,,,,
190,112,272.0,381.0,161.0,,,,,
190,113,301.0,405.0,161.0,,,,,
190,117,178.0,387.0,105.0,,,,,
190,118,186.0,395.0,91.0,,,,,
190,120,218.0,409.0,105.0,,,,,
190,121,241.0,414.0,84.0,,,,,
190,124,195.0,366.0,84.0,,,,,
190,125,226.0,382.0,77.0,,,,,
190,127,264.0,394.0,84.0,,,,,
190,128,300.0,397.0,84.0,,,,,
190,135,136.0,264.0,161.0,,,,,
190,136,156.0,221.0,161.0,,,,,
190,138,146.08333333333334,261.9583333333333,126.29166666666667,,,,,
190,139,179.0,274.0,112.0,,,,,
190,142,162.0,245.0,154.0,,,,,
190,143,197.0,242.0,154.0,,,,,
190,145,190.0,219.0,182.0,,,,,
190,146,226.0,201.0,168.0,,,,,
190,150,168.0,272.0,140.0,,,,,
190,151,209.0,281.0,133.0,,,,,
190,153,242.0,309.0,126.0,,,,,
190,154,276.0,305.0,112.0,,,,,
190,157,177.0,232.0,126.0,,,,,
190,158,217.0,244.0,126.0,,,,,
190,160,254.0,240.0,133.0,,,,,
190,161,300.0,205.0,112.0,,,,,
190,166,218.0,255.0,182.0,,,,,
190,167,240.0,231.0,182.0,,,,,
190,169,230.0,246.0,161.0,,,,,
190,170,262.0,261.0,154.0,,,,,
190,173,267.0,262.0,175.0,,,,,
190,174,310.0,265.0,175.0,,,,,
190,176,286.0,232.0,161.0,,,,,
190,177,319.0,225.0,161.0,,,,,
190,181,260.0,201.0,182.0,,,,,
190,182,298.0,221.0,182.0,,,,,
190,184,308.0,174.0,182.0,,,,,
190,185,356.0,175.0,182.0,,,,,
190,188,220.0,165.0,168.0,,,,,
190,189,260.0,169.0,182.0,,,,,
190,191,284.0,156.0,168.0,,,,,
190,192,320.0,135.0,168.0,,,,,
190,198,157.0,230.0,63.0,,,,,
190,199,190.0,253.0,49.0,,,,,
190,201,224.0,243.0,56.0,,,,,
190,202,248.0,258.0,49.0,,,,,
190,205,274.0,266.0,56.0,,,,,
190,206,305.0,245.0,49.0,,,,,
190,208,346.0,247.0,49.0,,,,,
190,209,394.0,227.0,56.0,,,,,
190,213,186.0,207.0,56.0,,,,,
190,214,213.0,194.0,49.0,,,,,
190,216,249.0,216.0,56.0,,,,,
190,217,287.0,199.0,63.0,,,,,
190,220,274.0,153.0,56.0,,,,,
190,221,302.0,161.0,63.0,,,,,
190,223,327.0,174.0,70.0,,,,,
190,224,356.0,174.0,56.0,,,,,
190,229,375.0,303.0,49.0,,,,,
190,230,398.0,335.0,56.0,,,,,
190,232,425.0,313.0,49.0,,,,,
190,233,466.0,342.0,56.0,,,,,
190,236,428.0,372.0,63.0,,,,,
190,237,480.0,369.0,70.0,,,,,
190,239,512.0,348.0,70.0,,,,,
190,240,564.0,337.0,98.0,,,,,
190,244,356.0,124.0,63.0,,,,,
190,245,387.0,132.0,63.0,,,,,
190,247,419.0,156.0,56.0,,,,,
190,248,473.0,165.0,56.0,,,,,
190,251,418.0,114.0,70.0,,,,,
190,252,475.0,128.0,77.0,,,,,
190,254,511.0,158.0,77.0,,,,,
190,255,567.0,186.0,98.0,,,,,
190,263,170.0,283.0,56.0,,,,,
190,264,213.0,303.0,56.0,,,,,
190,266,253.0,308.0,49.0,,,,,
190,267,298.0,312.0,56.0,,,,,
190,270,276.0,340.0,49.0,,,,,
190,271,304.0,354.0,56.0,,,,,
190,273,334.0,358.0,63.0,,,,,
190,274,360.0,337.0,56.0,,,,,
190,278,190.0,350.0,56.0,,,,,
190,279,222.0,372.0,56.0,,,,,
190,281,252.0,390.0,63.0,,,,,
190,282,281.0,377.0,56.0,,,,,
190,285,296.0,420.0,70.0,,,,,
190,286,337.0,412.0,77.0,,,,,
190,288,374.0,421.0,98.0,,,,,
190,289,408.0,424.0,105.0,,,,,
190,294,361.0,383.0,70.0,,,,,
190,295,391.0,378.0,77.0,,,,,
190,297,414.0,404.0,77.0,,,,,
190,298,448.0,404.0,84.0,,,,,
190,301,533.0,371.0,91.0,,,,,
190,302,560.0,372.0,105.0,,,,,
190,304,573.0,354.0,119.0,,,,,
190,305,575.0,348.0,140.0,,,,,
190,309,448.0,415.0,112.0,,,,,
190,310,478.0,401.0,126.0,,,,,
190,312,488.0,390.0,91.0,,,,,
190,313,518.0,385.0,126.0,,,,,
190,316,493.0,377.0,140.0,,,,,
190,317,513.0,356.0,161.0,,,,,
190,319,544.0,366.0,161.0,,,,,
190,320,558.0,337.0,168.0,,,,,
190,326,242.0,406.0,154.0,,,,,
190,327,265.0,410.0,147.0,,,,,
190,329,258.0,410.0,133.0,,,,,
190,330,296.0,423.0,133.0,,,,,
190,333,251.0,410.0,112.0,,,,,
190,334,281.0,424.0,112.0,,,,,
190,336,313.0,415.0,105.0,,,,,
190,337,335.0,432.0,119.0,,,,,
190,341,311.0,377.0,175.0,,,,,
190,342,340.0,363.0,161.0,,,,,
190,344,371.0,351.0,168.0,,,,,
190,345,398.0,346.0,175.0,,,,,
190,348,335.0,313.0,175.0,,,,,
190,349,448.0,311.0,154.0,,,,,
190,351,405.0,298.0,175.0,,,,,
190,352,445.0,286.0,182.0,,,,,
190,357,317.0,397.0,147.0,,,,,
190,358,334.0,427.0,140.0,,,,,
190,360,387.0,389.0,175.0,,,,,
190,361,421.0,389.0,175.0,,,,,
190,364,361.0,401.0,154.0,,,,,
190,365,404.0,423.0,147.0,,,,,
190,367,440.0,405.0,147.0,,,,,
190,368,470.0,386.0,154.0,,,,,
190,372,454.0,383.0,168.0,,,,,
190,373,485.0,365.0,168.0,,,,,
190,375,509.0,332.0,182.0,,,,,
190,376,533.0,300.0,189.0,,,,,
190,379,430.0,346.0,175.0,,,,,
190,380,461.0,325.0,175.0,,,,,
190,382,470.0,290.0,175.0,,,,,
190,383,505.0,277.0,175.0,,,,,
190,390,191.0,132.0,126.0,,,,,
190,391,206.0,124.0,105.0,,,,,
190,393,235.0,119.0,126.0,,,,,
190,394,253.0,114.0,105.0,,,,,
190,397,208.0,161.0,105.0,,,,,
190,398,231.0,149.0,91.0,,,,,
190,400,266.0,134.0,98.0,,,,,
190,401,299.0,123.0,105.0,,,,,
190,405,194.0,164.0,63.0,,,,,
190,406,234.0,161.0,63.0,,,,,
190,408,267.0,126.0,77.0,,,,,
190,409,303.0,133.0,77.0,,,,,
190,412,299.0,98.0,98.0,,,,,
190,413,337.0,99.0,98.0,,,,,
190,415,377.0,94.0,112.0,,,,,
190,416,413.0,97.0,126.0,,,,,
190,421,362.0,121.0,84.0,,,,,
190,422,397.0,115.0,84.0,,,,,
190,424,416.0,96.0,98.0,,,,,
190,425,453.0,103.0,98.0,,,,,
190,428,536.0,144.0,91.0,,,,,
190,429,556.0,155.0,105.0,,,,,
190,431,581.0,173.0,126.0,,,,,
190,432,586.0,184.0,140.0,,,,,
190,436,448.0,98.0,126.0,,,,,
190,437,488.0,119.0,133.0,,,,,
190,439,493.0,122.0,98.0,,,,,
190,440,525.0,134.0,119.0,,,,,
190,443,515.0,137.0,147.0,,,,,
190,444,541.0,166.0,154.0,,,,,
190,446,574.0,184.0,154.0,,,,,
190,447,573.0,216.0,168.0,,,,,
190,453,244.0,140.0,161.0,,,,,
190,454,275.0,126.0,168.0,,,,,
190,456,279.0,133.0,147.0,,,,,
190,457,310.0,119.0,147.0,,,,,
190,460,254.0,119.0,133.0,,,,,
190,461,290.0,107.0,126.0,,,,,
190,463,334.0,103.0,126.0,,,,,
190,464,347.0,102.0,140.0,,,,,
190,468,315.0,177.0,161.0,,,,,
190,469,361.0,182.0,161.0,,,,,
190,471,392.0,190.0,175.0,,,,,
190,472,426.0,199.0,175.0,,,,,
190,475,351.0,231.0,175.0,,,,,
190,476,383.0,253.0,175.0,,,,,
190,478,432.0,244.0,175.0,,,,,
190,479,487.0,244.0,182.0,,,,,
190,484,339.0,128.0,154.0,,,,,
190,485,357.0,115.0,175.0,,,,,
190,487,412.0,161.0,175.0,,,,,
190,488,444.0,153.0,182.0,,,,,
190,491,382.0,132.0,168.0,,,,,
190,492,423.0,124.0,168.0,,,,,
190,494,458.0,124.0,161.0,,,,,
190,495,494.0,137.0,161.0,,,,,
190,499,483.0,150.0,182.0,,,,,
190,500,515.0,163.0,168.0,,,,,
190,502,534.0,206.0,168.0,,,,,
190,503,545.0,221.0,182.0,,,,,
190,506,457.0,194.0,175.0,,,,,
190,507,491.0,192.0,168.0,,,,,
190,509,511.0,240.0,175.0,,,,,
190,510,537.0,255.0,175.0,,,,,
190,518,142.0,264.0,112.0,,,,,
190,519,173.0,264.0,91.0,,,,,
190,521,213.0,298.0,77.0,,,,,
190,522,260.0,285.0,77.0,,,,,
190,525,213.0,289.0,91.0,,,,,
190,526,251.0,281.0,98.0,,,,,
190,527,283.0,258.0,98.0,,,,,
190,533,281.0,289.0,133.0,,,,,
190,534,318.0,283.0,119.0,,,,,
190,536,329.0,279.0,140.0,,,,,
190,537,361.0,304.0,140.0,,,,,
190,539,397.0,297.0,175.0,,,,,
190,540,401.0,345.0,154.0,,,,,
190,545,170.0,325.0,126.0,,,,,
190,546,215.0,341.0,126.0,,,,,
190,548,249.0,358.0,140.0,,,,,
190,549,293.0,360.0,126.0,,,,,
190,552,224.0,370.0,119.0,,,,,
190,553,255.0,356.0,112.0,,,,,
190,554,261.0,336.0,91.0,,,,,
